"id","species","dia83","dia84","dia85","dia86","dia87","dia88","dia89","dia90","treat"
8014,"Hm",8.2,8.7,9.1,9.8,16.5,21.2,24.3,24.4,2
8015,"Hm",5.3,5.2,6.3,NA,NA,NA,NA,NA,3
8016,"Hm",460,470,481,495,505,514,523,535,3
8017,"Hm",1110,NA,NA,NA,NA,NA,NA,NA,1
8018,"Hm",16.3,17.1,17,17.5,17.5,17.2,17.4,17.4,2
8019,"Hm",218,222,230,235,240,245,252,260,3
8020,"Hm",560,570,584,595,606,617,633,648,2
8021,"Hm",451,460,471,488,500,518,527,541,1
8022,"Hm",219,221,223,224,224,226,227,229,2
8023,"Hm",152,166,178,179,179,182,192,197,1
8024,"Hm",130,136,141,144,148,154,163,168,2
8025,"Hm",38.5,40.4,43.3,42,44,46,48,50,2
8026,"Hm",15.4,13.8,NA,NA,NA,NA,NA,NA,2
8027,"Hm",14.1,15.3,15,5.1,5.1,5.6,5.4,NA,3
8028,"Hm",3.9,4.4,NA,NA,NA,NA,NA,NA,1
8029,"Hm",7.7,8.9,8.5,9.4,9.8,10.8,11.3,11.9,2
8030,"Hm",55,55,59,63,66,68,68,70,1
8031,"Hm",87,88,92,92,92,93,93,95,3
8032,"Hm",6.7,8.2,9.1,11,11.5,11.8,12.1,13.1,1
8033,"Hm",13.7,15.3,17.1,17.9,18.7,18.4,19.5,19.7,2
8034,"Hm",262,263,264,266,266,267,267,268,2
8035,"Hm",190,200,213,226,236,256,271,288,2
8037,"Hm",37,36,37,38,39,41,42,42,3
8038,"Hm",13.1,13,13.7,13.8,13.7,14.1,14.2,14.5,3
8039,"Hm",149,154,159,166,170,176,178,181,3
8040,"Hm",7.2,6.3,6.6,7.1,7.4,7.5,7.6,7.9,2
8041,"Hm",86,86,88,89,92,93,98,105,2
8042,"Hm",226,234,235,237,235,235,235,236,3
8043,"Hm",2.8,NA,NA,NA,NA,NA,NA,NA,2
8044,"Hm",1.6,2.4,3.6,6.4,4.2,4.5,NA,NA,3
8045,"Hm",664,675,687,702,713,730,746,759,2
8046,"Hm",176,180,188,195,199,206,208,213,1
8047,"Hm",508,514,524,533,541,553,559,575,3
8048,"Hm",219,219,220,221,220,220,220,221,1
8049,"Hm",96,96,97,99,99,101,103,107,1
8050,"Hm",13.5,14.4,14.6,15.7,15.9,17.8,19.7,21.8,1
8051,"Hm",91,91,94,95,97,98,100,102,1
8052,"Hm",14.8,14.7,15,15.8,15.8,15.9,15.6,16,1
8053,"Hm",12.1,12.1,12.9,15.4,15.9,18,19.7,20.2,1
8054,"Hm",2.3,4.4,3.6,3.8,NA,NA,NA,NA,3
8055,"Hm",NA,12.1,18.4,20.4,21,24.2,28.3,31.6,2
8056,"Hm",146,146,148,148,147,148,147,147,3
8057,"Hm",150,149,150,151,151,151,151,152,2
8058,"Hm",1280,NA,NA,NA,NA,NA,NA,NA,2
8059,"Hm",52,52,53,56,57,57,57,59,1
8060,"Hm",1320,NA,NA,NA,NA,NA,NA,NA,2
8061,"Hm",4.3,NA,NA,NA,NA,NA,NA,NA,3
8062,"Hm",27,26,26,28,29.1,33.4,34.2,35.1,1
8063,"Hm",NA,133,139,142,143,146,152,156,2
8064,"Hm",NA,79,96,119,137,163,181,194,1
8065,"Hm",NA,73,75,76,76,78,80,81,2
8066,"Hm",NA,5.4,5.4,NA,NA,NA,NA,NA,3
8067,"Hm",NA,96,97,97,97,98,98,99,1
8068,"Hm",NA,92,92,93,93,95,97,97,3
8069,"Hm",NA,NA,NA,NA,NA,NA,NA,NA,2
8070,"Hm",NA,8.9,10.8,11.5,12.2,12.6,12.6,12.8,3
8071,"Hm",NA,1235,NA,NA,NA,NA,NA,NA,3
8072,"Hm",NA,NA,373,376,377,379,380,380,3
8073,"Hm",NA,7.5,10,12.7,15,15.2,14.9,15.3,2
8074,"Hm",NA,2.3,2.8,2.9,3.4,4.2,4.4,5.9,2
8075,"Hm",NA,9.8,11.1,11.8,12,12.2,12.4,12.7,1
8076,"Hm",NA,2.9,3.8,NA,NA,NA,NA,NA,2
8077,"Hm",NA,1.9,2.6,3.2,3.3,NA,NA,NA,3
8078,"Hm",NA,2.3,NA,NA,NA,NA,NA,NA,1
8079,"Hm",NA,5.2,6,NA,NA,NA,NA,NA,3
8080,"Hm",NA,204,206,211,211,216,220,225,1
8081,"Hm",NA,682,698,717,729,748,764,779,2
8082,"Hm",NA,185,188,191,194,198,201,204,1
8083,"Hm",NA,8.2,8.8,14.2,NA,NA,NA,NA,2
8084,"Hm",NA,24.2,24.6,26,26.3,26.7,26.5,29.5,2
8085,"Hm",NA,77,77,80,82,84,85,85,1
8086,"Hm",NA,4.1,4.1,NA,NA,NA,NA,NA,2
8087,"Hm",NA,97,99,100,102,102,104,104,3
8088,"Hm",NA,994,996,1004,1008,1014,1018,1025,2
8089,"Hm",NA,239,240,241,243,245,246,248,1
8090,"Hm",1093,NA,NA,NA,NA,NA,NA,NA,2
8091,"Hm",14.3,19.9,23.9,37.3,41,49,52,54,2
8092,"Hm",62,64,66,70,71,73,75,77,3
8094,"Hm",NA,NA,58,60,63,64,65,70,3
8095,"Hm",NA,NA,21.3,22.2,22.7,22.7,22.6,22.6,2
8096,"Hm",NA,NA,136,137,137,137,137,137,1
8097,"Hm",NA,NA,161,167,170,175,175,176,1
8098,"Hm",NA,NA,207,207,207,207,207,206,3
8099,"Hm",NA,NA,137,140,142,143,146,148,3
8100,"Hm",NA,NA,157,158,157,158,158,158,2
8101,"Hm",NA,NA,41,46,49,51,53,53,1
8102,"Hm",NA,NA,32.1,33.4,35.1,37.3,40,42,1
8103,"Hm",NA,NA,42.1,46.4,47,50,54,57,1
8104,"Hm",NA,NA,2.3,2.9,2.5,3.3,2.9,3.3,3
8105,"Hm",NA,NA,18.8,20.9,20.8,21.4,22.2,21.9,2
8106,"Hm",NA,NA,984,NA,NA,NA,NA,NA,2
8107,"Hm",2.3,NA,NA,NA,NA,NA,NA,NA,2
8108,"Hm",NA,NA,NA,30,34,36.6,36.3,36.7,3
8109,"Hm",NA,NA,NA,209,210,211,211,212,3
8111,"Hm",NA,NA,NA,9,8.5,8.6,8.8,9,1
8112,"Hm",NA,NA,NA,8.7,NA,NA,NA,NA,1
8113,"Hm",NA,NA,NA,794,805,818,827,842,3
8114,"Hm",NA,NA,NA,1071,1072,1074,1073,1077,2
8115,"Hm",NA,NA,NA,406,414,421,431,441,1
8116,"Hm",NA,NA,NA,185,188,193,198,205,2
8117,"Hm",NA,NA,NA,2.2,NA,NA,NA,NA,1
8118,"Hm",NA,NA,NA,29.1,30.5,30.6,30.8,31.9,1
8119,"Hm",NA,NA,NA,265,273,281,289,297,3
8120,"Hm",NA,NA,NA,200,200,202,204,207,1
8121,"Hm",NA,NA,NA,1185,1200,1203,1201,1200,3
8122,"Hm",NA,NA,NA,22.9,25.3,27.1,27.8,28.4,1
8123,"Hm",NA,NA,NA,32.8,35.7,37.5,39,40,2
8124,"Hm",NA,NA,NA,24.5,25.7,26,25.5,26.3,1
8125,"Hm",NA,NA,NA,154,154,154,154,154,2
8126,"Hm",NA,NA,NA,20.1,20.7,21.3,22,22.2,3
8127,"Hm",NA,NA,NA,41,45,52,56,63,3
8128,"Hm",NA,NA,NA,66,66,66,66,66,1
8129,"Hm",NA,NA,NA,41,41,41,41,41,3
8130,"Hm",NA,NA,NA,134,134,134,135,135,2
8131,"Hm",NA,NA,NA,NA,3.3,6.2,6.3,6.4,3
8132,"Hm",NA,NA,NA,NA,3.8,NA,NA,NA,1
8133,"Hm",NA,NA,NA,NA,3.2,NA,NA,NA,3
8134,"Hm",NA,NA,NA,NA,2.9,NA,NA,NA,3
8135,"Hm",NA,NA,NA,NA,4.2,4.4,NA,NA,2
8136,"Hm",NA,NA,NA,NA,3.6,4.1,4.2,NA,2
8137,"Hm",NA,NA,NA,NA,3.6,4.8,5.1,NA,2
8138,"Hm",NA,NA,NA,NA,2.7,2.8,NA,NA,2
8139,"Hm",NA,NA,NA,NA,3.8,4.1,4.3,6,2
8140,"Hm",NA,NA,NA,NA,2.1,NA,NA,NA,1
8141,"Hm",NA,NA,NA,NA,2.7,NA,NA,NA,3
8142,"Hm",NA,NA,NA,NA,4.6,4.7,NA,NA,1
8143,"Hm",NA,NA,NA,NA,3.6,4.5,NA,NA,3
8144,"Hm",NA,NA,NA,NA,54,55,55,55,1
8145,"Hm",NA,NA,NA,NA,180,197,210,226,3
8146,"Hm",NA,NA,NA,NA,496,509,522,536,2
8147,"Hm",NA,NA,NA,NA,380,392,404,417,3
8148,"Hm",NA,NA,NA,NA,95,96,98,100,3
8149,"Hm",NA,NA,NA,NA,15.8,16.7,17.1,17.2,3
8150,"Hm",NA,NA,NA,NA,110,111,111,111,1
8151,"Hm",NA,NA,NA,NA,NA,49,50,51,3
8152,"Hm",NA,NA,NA,NA,NA,59,59,59,3
8153,"Hm",NA,NA,NA,NA,NA,8.6,11.8,12.1,1
8154,"Hm",NA,NA,NA,NA,NA,220,224,230,2
8155,"Hm",NA,NA,NA,NA,NA,139,145,153,2
8156,"Hm",NA,NA,NA,NA,NA,35.5,39,43,1
8157,"Hm",NA,NA,NA,NA,NA,207,214,222,2
8158,"Hm",NA,NA,NA,NA,NA,228,228,229,3
8159,"Hm",NA,NA,NA,NA,NA,NA,90,90,2
8160,"Hm",NA,NA,NA,NA,NA,NA,NA,2.5,2
8161,"Hm",NA,NA,NA,NA,NA,NA,NA,2.2,2
8162,"Hm",NA,NA,NA,NA,NA,NA,NA,1.9,3
8163,"Hm",NA,NA,NA,NA,NA,NA,NA,2.6,1
8164,"Hm",NA,NA,NA,NA,NA,NA,NA,2.4,3
8165,"Hm",NA,NA,NA,NA,NA,NA,NA,2.1,3
8166,"Hm",NA,NA,NA,NA,NA,NA,NA,2.1,2
8167,"Hm",NA,NA,NA,NA,NA,NA,NA,2.6,2
8168,"Hm",NA,NA,NA,NA,NA,NA,NA,2.5,3
8169,"Hm",NA,NA,NA,NA,NA,NA,NA,2.5,1
8170,"Hm",NA,NA,NA,NA,NA,NA,NA,2.9,3
8171,"Hm",NA,NA,NA,NA,NA,NA,NA,2.3,3
8172,"Hm",NA,NA,NA,NA,NA,NA,NA,2.7,3
8173,"Hm",NA,NA,NA,NA,NA,NA,NA,2.8,1
8174,"Hm",NA,NA,NA,NA,NA,NA,NA,2.3,1
8175,"Hm",NA,NA,NA,NA,NA,NA,NA,2.2,2
8176,"Hm",NA,NA,NA,NA,NA,NA,NA,2.2,3
8177,"Hm",NA,NA,NA,NA,NA,NA,NA,27.7,1
8178,"Hm",NA,NA,NA,NA,NA,NA,NA,NA,2
8179,"Hm",NA,NA,NA,NA,NA,NA,NA,NA,3
8180,"Hm",NA,NA,NA,NA,NA,NA,NA,NA,1
8181,"Hm",NA,NA,NA,NA,NA,NA,NA,NA,3
8182,"Hm",NA,NA,NA,NA,NA,NA,NA,NA,2
8183,"Hm",NA,NA,NA,NA,NA,NA,NA,NA,3
8184,"Hm",NA,NA,NA,NA,NA,NA,NA,NA,3
8185,"Hm",NA,NA,NA,NA,NA,NA,NA,NA,2
8186,"Hm",NA,NA,NA,NA,NA,NA,NA,NA,2
8187,"Hm",NA,NA,NA,NA,NA,NA,NA,NA,3
8188,"Hm",NA,NA,NA,NA,NA,NA,NA,NA,3
8189,"Hm",NA,NA,NA,NA,NA,NA,NA,NA,2
8190,"Hm",NA,NA,NA,NA,NA,NA,NA,NA,3
8191,"Hm",NA,NA,NA,NA,NA,NA,NA,NA,3
8192,"Hm",NA,NA,NA,NA,NA,NA,NA,NA,3
8193,"Hm",NA,NA,NA,NA,NA,NA,NA,NA,3
8194,"Hm",NA,NA,NA,NA,NA,NA,NA,NA,3
8195,"Hm",NA,NA,NA,NA,NA,NA,NA,NA,2
8196,"Hm",NA,NA,NA,NA,NA,NA,NA,NA,1
8197,"Hm",NA,NA,NA,NA,NA,NA,NA,NA,3
8200,"Hm",NA,NA,NA,NA,NA,NA,NA,NA,3
8201,"Hm",NA,NA,NA,NA,NA,NA,NA,NA,2
8202,"Hm",NA,NA,NA,NA,NA,NA,NA,NA,3
8203,"Hm",NA,NA,NA,NA,NA,NA,NA,NA,3
8204,"Hm",NA,NA,NA,NA,NA,NA,NA,NA,3
8205,"Hm",NA,NA,NA,NA,NA,NA,NA,NA,1
8206,"Hm",NA,NA,NA,NA,NA,NA,NA,NA,2
8207,"Hm",NA,NA,NA,NA,NA,NA,NA,NA,2
8208,"Hm",NA,NA,NA,NA,NA,NA,NA,NA,1
8209,"Hm",NA,NA,NA,NA,NA,NA,NA,NA,1
8210,"Hm",NA,NA,NA,NA,NA,NA,NA,NA,1
8211,"Hm",NA,NA,NA,NA,NA,NA,NA,NA,3
8212,"Hm",NA,NA,NA,NA,NA,NA,NA,NA,1
8213,"Hm",NA,NA,NA,NA,NA,NA,NA,NA,2
8214,"Hm",NA,NA,NA,NA,NA,NA,NA,NA,1
8215,"Hm",NA,NA,NA,NA,NA,NA,NA,NA,3
8216,"Hm",NA,NA,NA,NA,NA,NA,NA,NA,3
8217,"Hm",NA,NA,NA,NA,NA,NA,NA,NA,3
8218,"Hm",NA,NA,NA,NA,NA,NA,NA,NA,3
8219,"Hm",NA,NA,NA,NA,NA,NA,NA,NA,2
8220,"Hm",NA,NA,NA,NA,NA,NA,NA,NA,1
8221,"Hm",NA,NA,NA,NA,NA,NA,NA,NA,2
8222,"Hm",NA,NA,NA,NA,NA,NA,NA,NA,2
8223,"Hm",NA,NA,NA,NA,NA,NA,NA,NA,1
8224,"Hm",NA,NA,NA,NA,NA,NA,NA,NA,2
8225,"Hm",NA,NA,NA,NA,NA,NA,NA,NA,1
8226,"Hm",NA,NA,NA,NA,NA,NA,NA,NA,1
8227,"Hm",NA,NA,NA,NA,NA,NA,NA,NA,1
8228,"Hm",NA,NA,NA,NA,NA,NA,NA,NA,2
8229,"Hm",NA,NA,NA,NA,NA,NA,NA,NA,3
8230,"Hm",NA,NA,NA,NA,NA,NA,NA,NA,1
8231,"Hm",NA,NA,NA,NA,NA,NA,NA,NA,1
8232,"Hm",NA,NA,NA,NA,NA,NA,NA,NA,2
8233,"Hm",NA,NA,NA,NA,NA,NA,NA,NA,2
8234,"Hm",NA,NA,NA,NA,NA,NA,NA,NA,3
8235,"Hm",NA,NA,NA,NA,NA,NA,NA,NA,3
9901,"Dp",284,303,313,327,336,344,351,362,1
9902,"Dp",1040,NA,NA,NA,NA,NA,NA,NA,1
9903,"Dp",NA,782,787,790,794,796,800,801,3
9904,"Dp",1360,NA,NA,NA,NA,NA,NA,NA,3
9905,"Dp",769,771,775,779,783,786,790,793,2
9906,"Dp",721,724,729,735,706,710,713,716,1
9908,"Dp",1150,NA,NA,NA,NA,NA,NA,NA,3
9909,"Dp",710,765,763,771,772,776,782,790,1
9910,"Dp",152,156,161,163,162,162,162,162,2
9911,"Dp",1310,NA,NA,NA,NA,NA,NA,NA,3
9912,"Dp",1030,NA,NA,NA,NA,NA,NA,NA,2
9913,"Dp",870,NA,NA,NA,NA,NA,NA,NA,2
9916,"Dp",1040,NA,NA,NA,NA,NA,NA,NA,1
9917,"Dp",524,531,541,550,561,569,577,583,2
9918,"Dp",446,452,460,469,477,487,497,504,2
9919,"Dp",4.2,4.5,4.7,5.4,5.2,5.8,6.6,6.9,2
9920,"Dp",7.5,8.7,NA,NA,NA,NA,NA,NA,3
9921,"Dp",4.3,4.8,NA,NA,NA,NA,NA,NA,2
9922,"Dp",5.3,3.5,3.7,NA,NA,NA,NA,NA,1
9923,"Dp",830,NA,NA,NA,NA,NA,NA,NA,1
9924,"Dp",600,673,680,683,687,689,691,695,3
9929,"Dp",NA,NA,NA,4.4,NA,NA,NA,NA,1
9937,"Dp",810,NA,NA,NA,NA,NA,NA,NA,3
9938,"Dp",8.8,8.8,9.5,10.8,10.9,11.3,11.6,11.5,3
9939,"Dp",6,8.2,8.7,9.4,10.4,9.8,9.5,9.1,2
9940,"Dp",7.5,7.2,7.5,8.2,8.3,8.1,NA,NA,1
9941,"Dp",7.7,8.2,8.2,8.5,NA,NA,NA,NA,1
9942,"Dp",6.3,NA,NA,NA,NA,NA,NA,NA,1
9947,"Dp",1250,NA,NA,NA,NA,NA,NA,NA,3
9948,"Dp",910,NA,NA,NA,NA,NA,NA,NA,1
9950,"Dp",1130,NA,NA,NA,NA,NA,NA,NA,3
9951,"Dp",670,684,690,698,705,713,719,727,1
9952,"Dp",549,551,556,560,563,568,572,579,1
9953,"Dp",1140,NA,NA,NA,NA,NA,NA,NA,2
9954,"Dp",11.3,10.9,11.4,11.9,10.9,NA,NA,NA,2
9955,"Dp",78,77,78,78,78,80,81,82,1
9956,"Dp",596,599,610,620,627,633,636,644,2
9957,"Dp",1150,NA,NA,NA,NA,NA,NA,NA,2
9958,"Dp",523,528,530,533,539,540,544,545,1
9959,"Dp",310,314,320,327,333,344,355,357,2
9960,"Dp",1010,NA,NA,NA,NA,NA,NA,NA,3
9961,"Dp",790,815,816,821,821,827,828,831,1
9962,"Dp",920,NA,NA,NA,NA,NA,NA,NA,3
9963,"Dp",1300,NA,NA,NA,NA,NA,NA,NA,3
9967,"Dp",NA,NA,NA,NA,NA,NA,NA,NA,1
9969,"Dp",1710,NA,NA,NA,NA,NA,NA,NA,1
9971,"Dp",7.5,10.2,12.3,13.3,13.9,14.1,14.9,14.8,1
9972,"Dp",860,NA,NA,NA,NA,NA,NA,NA,1
9973,"Dp",86,90,92,93,93,96,102,108,1
9974,"Dp",6.8,7.6,7.9,8.5,8.7,9.1,9.7,9.7,3
9975,"Dp",758,756,759,762,765,768,NA,NA,1
9976,"Dp",915,917,923,931,938,946,949,958,1
9977,"Dp",1190,NA,NA,NA,NA,NA,NA,NA,2
9978,"Dp",710,710,714,720,721,728,731,739,3
9979,"Dp",542,546,550,558,563,569,577,580,2
9980,"Dp",1320,NA,NA,NA,NA,NA,NA,NA,3
9981,"Dp",930,NA,NA,NA,NA,NA,NA,NA,3
9982,"Dp",670,674,676,685,685,691,697,695,1
9983,"Dp",880,NA,NA,NA,NA,NA,NA,NA,1
9984,"Dp",4.6,NA,NA,NA,NA,NA,NA,NA,2
9985,"Dp",1220,NA,NA,NA,NA,NA,NA,NA,2
9986,"Dp",1210,NA,NA,NA,NA,NA,NA,NA,3
9991,"Dp",530,NA,NA,592,595,606,610,621,2
9993,"Dp",357,360,366,370,381,385,392,395,3
9994,"Dp",2.9,2.7,NA,NA,NA,NA,NA,NA,2
9996,"Dp",1070,NA,NA,NA,NA,NA,NA,NA,2
9997,"Dp",714,NA,NA,NA,NA,NA,NA,NA,1
30131,"Be",NA,266,282,300,307,307,309,314,3
50100,"Mg",43,42,44,45,46,47,47,47,3
50101,"Mg",9.6,11.8,6.4,11.4,13.3,13.1,13.7,13.2,1
50102,"Mg",31,31.3,31.9,32.6,32.6,33.2,33.8,34.1,1
50103,"Mg",15.7,17.5,19.7,21.6,22.1,21.8,22.5,24.5,1
50104,"Mg",26.9,27.2,28.3,28.9,29.6,29.5,30.2,30.1,2
50105,"Mg",34.5,35,37.3,39.7,39,40,40,40,3
50106,"Mg",55,56,59,61,62,64,67,71,2
50107,"Mg",111,111,113,114,114,114,115,115,1
50108,"Mg",127,125,126,127,129,129,130,131,3
50109,"Mg",9.6,9.6,9.5,10.2,10,NA,NA,NA,3
50110,"Mg",10.4,11.8,12.3,13.9,14.8,15.7,19.9,22.6,1
50111,"Mg",218,220,221,225,226,229,233,233,2
50112,"Mg",19.7,21.9,22.7,23.4,23.9,23.9,24.1,25.4,2
50113,"Mg",3.2,3.4,3.5,4.1,4.9,7.2,7.3,7.9,3
50114,"Mg",5,NA,NA,NA,NA,NA,NA,NA,1
50115,"Mg",32.6,35.4,38.3,40.1,43,46,46,47,1
50116,"Mg",101,99,101,101,102,102,102,102,1
50117,"Mg",18.9,20,20.8,21.4,22.1,22.4,23.4,23.3,2
50118,"Mg",95,95,96,99,100,100,100,102,1
50119,"Mg",201,206,211,216,219,207,209,211,1
50120,"Mg",11.3,11.3,5.7,6.5,6.4,6.7,6.6,NA,3
50121,"Mg",4.3,4.7,5.4,5.6,7.7,7.2,7.5,7.8,1
50122,"Mg",132,134,136,137,137,137,137,137,2
50123,"Mg",4.9,5.3,3.2,NA,NA,NA,NA,NA,2
50124,"Mg",3.2,3.7,4.2,4.9,5.1,5.1,NA,NA,2
50125,"Mg",3.2,4.5,4.7,6,6.2,6.4,3.7,4.1,2
50126,"Mg",4.1,4.9,5,NA,NA,NA,NA,NA,2
50127,"Mg",3.7,4.3,3.6,4.5,NA,NA,NA,NA,2
50128,"Mg",3.7,4.6,2.4,2.7,NA,NA,NA,NA,2
50129,"Mg",2.9,3.8,4.9,5.5,4.6,5.1,NA,NA,1
50130,"Mg",20.5,21.5,25.5,31.4,34,35.7,37,40.2,2
50131,"Mg",4.1,4.8,5.1,NA,NA,NA,NA,NA,3
50132,"Mg",4.8,4.6,5.8,7.3,8.3,7.5,7.9,4.6,1
50133,"Mg",21.4,21.7,14.9,17.7,18.2,19.6,19.9,21.4,1
50134,"Mg",4,4.9,5.5,NA,NA,NA,NA,NA,1
50135,"Mg",4.3,4.3,4.7,5.2,5.2,5.7,5.7,5.5,3
50136,"Mg",18.4,19.2,19.5,20.8,21.2,21,20.9,21.9,3
50137,"Mg",2.3,3.3,4.4,6.1,6.8,7.1,7.3,7.4,1
50138,"Mg",38.3,38.9,40.2,44,47,50,51,53,1
50139,"Mg",46,46,47,51,55,55,56,56,1
50140,"Mg",5.7,6.9,9.1,11.5,14.3,15.8,16.8,17.5,1
50141,"Mg",4.9,7.2,9.2,12.5,13.7,15.2,15.9,16.5,1
50142,"Mg",10.7,13.1,16.9,21.4,23.4,26.2,27.9,30.3,2
50143,"Mg",3.9,5,6.1,9.6,12.6,14.3,16.2,17.3,3
50144,"Mg",3.6,4,4.8,7.1,9.1,11,12.2,12.5,2
50145,"Mg",2.6,2.9,3.5,4.6,6.3,5.9,6.2,6,3
50146,"Mg",3,3.3,4.3,5.8,7.1,7.9,7.9,7.9,2
50147,"Mg",213,219,224,230,235,240,242,245,3
50148,"Mg",20.2,20.1,21.2,21.9,21,22.1,22.6,23.2,3
50149,"Mg",4.8,5.2,5.5,6.1,6,6.8,9.6,8.7,2
50150,"Mg",2.6,5.2,5.8,3.2,NA,NA,NA,NA,2
50151,"Mg",16.4,18.3,21.1,22.3,24.5,25.5,26.5,26.8,1
50152,"Mg",2.6,4.1,NA,NA,NA,NA,NA,NA,2
50153,"Mg",68,68,69,70,70,71,71,71,3
50154,"Mg",41.3,41,42,43,44,44,45,45,3
50155,"Mg",161,167,173,179,183,186,191,195,3
50156,"Mg",7.1,8.3,9.3,10.5,10.3,6.8,6.8,7.1,1
50157,"Mg",5.3,5.5,6.3,6.6,6.7,6.6,7.1,6.6,1
50158,"Mg",7.7,9.2,9.5,10.1,9.8,10.1,NA,NA,1
50159,"Mg",67,69,75,78,81,82,84,85,2
50160,"Mg",74,75,77,83,87,92,95,97,2
50161,"Mg",20.7,20.8,20.5,20.6,21.9,22.5,22.5,22.6,3
50162,"Mg",20.3,22.4,24.2,25.9,27.3,30.1,29.5,31.2,2
50163,"Mg",2.8,3,4,5.1,4.1,6,7.7,9.7,2
50164,"Mg",62,64,65,67,69,70,71,72,1
50165,"Mg",4.3,4.3,5.5,6.1,6.7,8,8.7,9.1,2
50166,"Mg",3.6,4.3,6.3,7.2,7.8,NA,NA,NA,1
50167,"Mg",2.1,2.4,2.8,3.5,3.5,3.9,4,3.9,2
50168,"Mg",4.5,5.5,6.5,6.9,7.4,8.3,9.3,10.9,3
50169,"Mg",5.5,5.3,6,6.8,7,7.3,3.8,4.2,3
50170,"Mg",7.2,8.1,9.2,10.5,10.2,10.9,12.2,12.8,3
50171,"Mg",4.6,5.4,5.5,5.5,6.4,7.1,6.1,3.1,3
50172,"Mg",5.5,5,6,6.1,6,6.3,6.4,6.4,2
50173,"Mg",3.9,NA,NA,NA,NA,NA,NA,NA,2
50174,"Mg",24.2,25.4,26.6,27.3,27.5,27.5,28.4,28.3,3
50175,"Mg",4.7,4.6,5.8,7.7,8,9.1,9.7,10.5,2
50176,"Mg",4.6,5.6,6.2,4,4.5,5.1,5.9,6.2,2
50177,"Mg",1.9,2.5,3.3,3.8,4.7,5.1,5.5,5.9,2
50178,"Mg",32.5,33.4,33.8,34.9,36.1,36.6,35.3,36.8,2
50179,"Mg",5.1,5.3,5.7,6.4,6.5,6,5.9,5.9,2
50180,"Mg",4.9,NA,NA,NA,NA,NA,NA,NA,1
50181,"Mg",24.5,25,25.7,26.7,26.3,28.2,28.3,30.5,3
50182,"Mg",36,37.2,39.4,40.6,40,40,41,44,1
50183,"Mg",85,94,103,108,111,111,112,113,2
50184,"Mg",27.9,29.3,31.8,33.6,34.9,36.4,41,47,1
50185,"Mg",3.5,3.4,4.2,4.5,5.1,5.3,7.8,9.5,1
50186,"Mg",2.9,3.1,3.4,4,3.9,5.3,6,6.5,3
50187,"Mg",38.5,38.6,39.2,40.6,40,40,43,44,2
50188,"Mg",9.9,9.8,10.3,11.2,11.1,12.1,13.2,13.6,3
50189,"Mg",27.5,29.3,29.6,29.8,30.4,30,31.3,32.5,3
50190,"Mg",3.6,3.9,4.3,4.8,6,6.7,7.5,7.9,1
50191,"Mg",63,64,65,65,66,65,65,68,1
50192,"Mg",9,9.7,10.2,10.6,11.3,11.5,11.9,12.2,2
50193,"Mg",4.9,5.4,5.5,5.8,6.4,5.8,5.9,NA,3
50194,"Mg",3.4,4.1,11,11.5,11.6,11.4,11.5,6,3
50195,"Mg",4.2,4.9,5,NA,NA,NA,NA,NA,1
50196,"Mg",4.7,5.8,6.9,5.9,6.6,7.1,7.5,6.8,1
50197,"Mg",15.9,15.7,NA,9.6,11.5,13.3,13.8,14.2,1
50198,"Mg",5.9,8.1,5.7,6.3,7.1,6.8,6.9,7.1,1
50199,"Mg",7.9,8.8,10.1,11.4,12.1,12.1,14.3,16.2,2
50200,"Mg",4.3,4.7,4.9,5.7,6.5,7.8,8.6,9,1
50201,"Mg",6.3,6.5,6.7,7.2,10,6.6,NA,NA,1
50202,"Mg",4.6,5,5.4,5.2,5.9,4.6,5,5.1,3
50203,"Mg",7.1,7.2,7.9,9.7,10.8,11.9,14.4,16.3,2
50204,"Mg",4,4.4,4.7,6,5.9,7.3,5.7,10,2
50205,"Mg",5.1,4.8,4.7,5.7,5.9,6.6,7.2,7.8,2
50206,"Mg",47,47,47,47,47,48,55,61,2
50207,"Mg",4.5,4.5,5.4,6,NA,NA,NA,NA,1
50208,"Mg",10.6,11.1,11,11.7,12,11.8,11.8,11.5,2
50209,"Mg",28.6,29.1,30.9,34.5,37.1,41,41,44,2
50210,"Mg",6.6,7.6,10.1,11.5,12.7,14.6,15.4,15.8,2
50211,"Mg",3.5,4.6,5.5,5.8,6.7,6,6.1,3.6,2
50212,"Mg",3.6,3.9,4,NA,4.8,4.9,5.1,NA,3
50213,"Mg",3.2,3.8,NA,NA,NA,NA,NA,NA,1
50214,"Mg",3.9,4.3,NA,NA,NA,NA,NA,NA,1
50215,"Mg",240,243,248,255,260,266,269,273,3
50216,"Mg",4.3,3.6,NA,NA,NA,NA,NA,NA,2
50217,"Mg",93,92,96,101,105,109,111,113,1
50218,"Mg",4.8,5,5.3,5.6,6.3,7.5,7.5,7.5,3
50219,"Mg",43,39,42,46,50,55,58,63,1
50220,"Mg",72,72,72,72,73,74,74,75,3
50221,"Mg",586,586,586,586,586,586,585,586,1
50222,"Mg",253,254,257,261,263,264,265,266,1
50223,"Mg",37,36,38,40,40,40,40,41,3
50224,"Mg",4.5,4.3,4.4,5.6,5.7,3.8,4.5,5.7,3
50225,"Mg",12.6,13.1,13.2,13.5,13.3,13.5,13.6,13.9,1
